year,month,X478002_Wet,X478201_Wet,X459201_Wet,X459203_Wet,X459204_Wet,X48012_Wet,X48032_Wet,X48053_Wet,X48092_Wet,X48172_Wet,X48062_Wet,X48182_Wet,X48121_Wet,X9042_Wet,X9052_Wet,X9062_Wet,X9102_Wet,X9160_Wet,X48160_Wet,X48201_Wet,X48131_Wet,X48100_Wet,X48150_Wet,X48193_Wet,X48241_Wet
2054,2,3,4,5,3,2,3,2,2,0,1,3,3,5,12,3,5,3,5,3,4,2,4,3,4,7
2054,3,3,3,3,4,3,2,4,5,4,2,3,2,3,10,5,6,2,3,2,5,3,2,4,3,10
2054,4,8,5,8,3,4,5,8,5,6,5,10,12,7,2,6,9,6,4,3,9,5,3,9,5,16
2054,5,9,15,12,9,6,10,22,11,6,23,7,21,11,5,7,16,3,9,7,17,11,13,9,15,27
2054,6,12,15,18,13,12,11,17,14,10,20,13,21,16,5,10,15,5,10,9,20,5,12,14,15,27
2054,7,9,8,12,12,12,8,13,12,9,15,15,19,15,3,10,11,7,8,4,17,12,8,11,8,28
2054,8,9,9,16,7,7,8,11,10,5,20,14,13,14,3,6,17,3,25,4,21,6,7,6,9,25
2054,9,19,19,24,18,16,15,18,15,12,16,16,26,21,5,19,21,11,24,17,23,11,19,17,18,28
2054,10,12,13,15,14,14,12,14,14,8,8,14,18,13,5,10,16,11,12,8,15,13,13,14,13,20
2054,11,2,4,9,10,8,1,3,8,5,1,4,14,8,9,10,3,4,7,1,3,3,3,1,4,10
2054,12,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1
2055,1,1,2,2,2,5,3,0,4,1,0,2,6,2,0,0,3,3,1,0,3,1,2,2,2,7
2055,2,0,3,4,1,2,3,1,0,2,4,4,6,2,0,1,6,1,3,2,4,1,3,4,3,8
2055,3,4,4,5,6,4,2,2,4,5,2,3,12,3,0,3,4,4,4,4,5,4,1,2,4,15
2055,4,9,13,9,7,8,10,10,0,10,7,10,9,12,3,5,13,7,7,9,10,9,9,9,13,18
2055,5,16,23,18,19,18,17,14,20,12,20,18,16,16,8,10,19,14,14,17,16,16,20,15,23,26
2055,6,9,12,13,8,13,5,14,18,7,10,11,10,10,3,5,7,5,6,10,16,10,12,9,12,23
2055,7,11,13,15,11,12,9,19,15,9,9,15,10,13,8,7,18,5,13,9,15,8,16,13,13,25
2055,8,6,10,16,9,9,10,10,10,7,4,7,6,7,7,7,11,4,8,4,20,5,9,6,10,25
2055,9,15,18,18,13,16,15,22,21,15,25,21,12,16,9,14,20,8,11,11,22,16,19,17,18,28
2055,10,21,19,17,22,17,16,17,21,19,25,22,21,11,13,16,21,16,14,19,15,15,19,19,19,28
2055,11,7,7,12,9,10,7,6,9,5,7,8,7,4,8,9,8,6,8,5,4,8,8,7,7,17
2055,12,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2056,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2056,2,0,2,2,2,2,2,0,3,0,0,0,0,0,2,0,3,3,1,0,1,0,4,0,2,2
2056,3,1,0,0,2,2,1,1,1,1,0,1,0,2,0,1,1,0,0,1,1,0,1,1,0,2
2056,4,4,8,7,4,6,6,10,7,13,10,10,6,13,5,7,13,5,10,9,13,4,8,13,8,21
2056,5,13,11,11,9,11,9,15,13,8,10,15,9,13,8,11,12,8,8,17,17,8,12,14,11,23
2056,6,9,7,13,9,8,10,10,13,7,8,12,6,11,6,9,12,2,8,15,18,10,10,10,7,22
2056,7,14,14,14,17,11,10,14,15,10,20,19,10,19,9,6,13,4,10,18,19,16,13,15,14,25
2056,8,4,11,16,10,9,6,16,14,9,8,14,6,11,7,8,12,5,10,12,20,11,10,10,11,25
2056,9,18,15,18,16,20,11,22,17,16,20,17,13,17,8,12,15,12,11,21,21,18,15,14,15,28
2056,10,14,22,20,24,16,14,16,22,22,15,22,15,15,16,21,22,15,17,25,15,20,18,21,22,27
2056,11,4,4,4,5,4,4,2,5,5,4,3,3,0,2,2,5,5,1,5,5,3,4,4,4,8
2056,12,0,1,1,3,1,1,0,0,0,0,1,0,0,2,2,0,0,2,1,0,1,2,0,1,3
2057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2057,2,1,2,2,1,0,3,0,3,1,1,1,1,0,1,1,0,1,2,1,1,0,1,1,2,3
2057,3,2,2,2,4,1,2,0,3,2,0,2,1,2,1,2,2,3,2,2,2,0,3,2,2,6
2057,4,6,4,6,6,4,5,7,7,9,5,5,4,4,6,8,7,6,6,6,6,1,6,9,4,14
2057,5,12,12,11,11,9,10,11,13,9,12,12,11,10,7,13,20,6,10,12,17,13,13,11,12,26
2057,6,16,19,14,18,15,15,18,19,14,17,19,14,14,12,13,19,9,23,17,22,18,18,16,19,26
2057,7,6,9,10,8,6,4,7,10,6,3,9,5,5,4,7,5,5,5,10,15,2,8,8,9,21
2057,8,16,17,14,12,13,12,26,16,12,12,18,9,13,7,10,13,9,8,17,20,15,17,17,17,27
2057,9,15,17,20,16,17,15,19,21,11,17,16,16,13,14,15,26,7,20,15,24,16,17,17,17,25
2057,10,15,17,17,20,19,11,18,21,17,9,19,17,16,15,16,23,13,17,15,18,12,16,17,17,24
2057,11,15,15,13,21,17,17,14,17,13,6,15,15,14,13,13,19,11,16,15,14,9,17,16,15,22
2057,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2058,2,2,6,4,5,4,3,5,6,4,5,4,4,4,4,2,11,4,4,3,5,3,6,3,6,12
2058,3,0,5,3,1,4,1,4,4,2,1,1,2,2,0,1,6,3,3,1,3,1,3,2,5,8
2058,4,10,7,9,14,10,7,12,9,11,8,9,7,5,8,9,9,11,13,11,19,11,10,12,7,20
2058,5,12,19,19,15,15,17,17,16,17,20,17,13,14,13,8,20,10,19,15,15,19,20,19,19,25
2058,6,11,17,17,13,14,12,16,13,11,13,14,11,16,9,6,13,4,13,11,23,18,16,10,17,25
2058,7,16,15,19,14,16,13,18,17,14,19,19,18,15,7,8,16,8,19,15,25,25,15,19,15,30
2058,8,18,20,20,18,19,16,17,24,14,11,20,15,11,16,11,19,11,16,19,20,19,21,19,20,27
2058,9,13,22,17,18,22,19,16,21,16,13,19,19,17,9,11,17,14,14,19,20,19,23,18,22,26
2058,10,13,16,18,18,18,17,23,20,15,21,21,14,14,15,9,23,8,15,13,18,21,19,15,16,25
2058,11,1,1,3,3,4,1,2,4,2,0,2,1,1,3,0,6,0,4,1,1,0,1,2,1,7
2058,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,1,3,7,4,5,7,5,3,7,2,1,6,5,4,0,4,0,5,2,3,2,1,5,6,7,9
2059,2,4,7,2,5,7,6,3,7,3,1,6,3,3,0,2,2,0,2,4,4,4,6,6,7,10
2059,3,2,2,5,2,2,2,5,2,3,3,4,2,1,0,2,12,2,3,2,5,3,2,3,2,7
2059,4,4,3,4,1,5,2,1,4,4,5,2,2,5,3,3,12,0,3,4,6,5,3,2,3,0
2059,5,9,15,16,10,9,25,16,12,12,19,13,4,9,12,4,16,3,10,14,19,19,14,12,15,27
2059,6,7,6,18,6,9,17,16,7,5,11,7,5,8,7,6,26,4,5,6,19,16,5,8,6,16
2059,7,12,12,12,12,12,22,22,16,10,14,16,7,15,8,6,25,3,11,13,18,18,10,15,11,19
2059,8,10,8,17,8,10,24,21,11,11,16,10,7,8,6,6,27,5,8,11,25,23,8,8,8,23
2059,9,15,17,18,17,12,30,17,16,13,21,17,11,11,19,12,26,9,11,15,19,15,18,15,17,15
2059,10,17,16,15,13,17,25,15,18,14,19,18,17,15,17,6,25,23,14,15,15,17,17,18,16,19
2059,11,1,7,3,3,7,12,2,7,1,0,2,5,0,3,3,0,7,1,0,3,1,8,2,7,1
2059,12,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2060,1,2,4,1,1,5,0,0,3,0,0,2,0,2,0,0,0,0,1,2,3,2,4,3,4,1
2060,2,1,4,0,3,1,3,0,2,2,0,1,0,1,0,2,3,0,1,1,0,1,2,3,4,1
2060,3,6,6,4,7,6,6,7,7,6,6,6,6,9,5,6,13,0,5,6,12,13,3,6,6,10
2060,4,3,5,6,5,7,6,7,6,7,6,3,1,4,4,3,8,0,5,3,6,7,4,2,5,5
2060,5,14,19,16,11,12,14,18,10,13,13,15,9,11,9,7,18,12,9,14,20,18,19,15,18,19
2060,6,8,5,7,3,5,4,9,11,4,3,8,5,3,5,11,7,4,5,6,14,11,7,4,5,12
2060,7,8,9,9,8,6,5,7,10,7,7,7,2,8,4,3,12,14,5,6,15,9,6,7,8,12
2060,8,9,13,14,10,7,5,17,11,9,10,15,3,25,14,9,7,16,9,9,24,13,10,10,13,17
2060,9,13,14,20,17,15,14,14,13,14,16,15,10,13,17,8,22,6,14,16,23,19,16,16,14,21
2060,10,14,14,14,16,13,14,11,17,13,9,16,11,11,12,9,24,17,12,11,13,17,14,14,14,16
2060,11,3,9,5,7,6,9,3,9,5,1,6,3,1,3,3,0,8,6,2,7,4,5,7,9,7
2060,12,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2061,1,0,0,0,0,3,0,0,2,2,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0
2061,2,3,3,4,3,3,2,1,3,1,1,2,3,1,3,1,3,0,3,2,1,1,2,3,3,0
2061,3,2,2,5,3,1,2,4,3,2,2,0,2,0,2,1,4,0,2,1,4,3,2,3,2,4
2061,4,5,3,5,4,3,3,6,5,5,3,5,4,6,7,4,8,10,5,5,8,5,5,7,3,5
2061,5,16,14,19,15,15,12,14,17,15,10,15,14,12,13,10,16,27,15,16,20,17,12,20,14,20
2061,6,11,10,14,15,14,12,12,12,10,7,12,10,12,15,10,16,24,16,11,19,18,10,12,10,17
2061,7,12,15,14,16,13,12,20,16,11,8,12,9,11,12,9,12,26,11,15,22,20,15,14,15,23
2061,8,8,12,15,15,14,22,16,18,9,14,16,7,11,10,3,12,21,21,17,23,24,9,14,12,21
2061,9,17,20,21,19,19,25,24,17,18,24,21,8,19,19,12,21,28,25,20,25,23,18,18,20,24
2061,10,14,17,16,23,16,23,18,15,16,9,16,14,15,18,13,16,25,17,12,19,19,17,17,16,18
2061,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2061,12,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,4,0,0,1,1,0,1,0,0
2062,1,1,4,3,5,4,3,1,7,3,1,6,2,2,5,1,0,12,2,5,5,5,4,5,4,2
2062,2,2,2,3,3,2,1,0,1,3,2,2,2,1,2,1,0,6,3,2,2,2,1,2,2,2
2062,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0
2062,4,3,4,1,2,4,2,0,3,2,2,1,1,0,2,3,3,0,2,1,4,2,3,1,4,3
2062,5,8,11,8,8,5,5,6,7,9,9,9,3,7,6,8,14,4,7,8,14,17,9,10,11,13
2062,6,13,18,18,15,13,14,20,20,12,13,18,8,15,13,2,20,4,16,13,19,18,15,16,18,20
2062,7,13,14,16,16,15,13,17,13,14,11,14,12,10,11,10,22,8,18,14,19,15,14,12,13,20
2062,8,15,13,21,14,15,10,20,18,16,17,14,8,13,13,9,28,11,17,15,25,23,14,16,13,23
2062,9,7,10,12,13,9,7,16,12,10,8,9,4,12,4,10,17,4,15,11,17,14,10,13,10,15
2062,10,15,16,17,21,20,23,17,19,14,8,14,15,12,14,21,13,16,20,15,11,13,13,16,16,12
2062,11,3,4,0,3,4,0,3,4,2,0,3,2,2,1,0,0,0,1,3,2,3,5,4,4,0
2062,12,1,6,2,2,4,0,0,4,3,1,2,3,2,1,2,0,0,0,1,2,5,2,5,6,3
2063,1,5,6,4,5,7,2,3,5,3,4,5,4,4,3,0,1,0,4,0,4,4,0,0,6,2
2063,2,3,4,0,2,2,3,2,4,2,1,1,4,0,0,2,1,2,1,0,1,0,0,0,4,1
2063,3,11,12,5,10,10,7,0,12,8,5,7,10,5,8,5,10,7,13,0,9,11,0,0,12,9
2063,4,4,6,5,4,3,4,5,5,2,5,4,4,3,3,2,5,2,5,11,7,3,8,11,6,6
2063,5,12,14,12,11,13,10,8,12,9,9,13,9,9,12,6,9,5,12,18,10,11,21,20,14,10
2063,6,8,14,12,9,8,5,16,6,8,10,10,3,7,7,2,13,6,10,19,16,13,16,17,14,16
2063,7,8,11,12,9,9,9,13,10,8,7,8,4,3,4,3,8,14,10,17,18,14,18,19,11,14
2063,8,16,17,19,16,15,13,18,18,8,21,21,13,10,10,5,14,6,17,25,23,20,26,28,17,23
2063,9,24,20,19,19,16,18,25,18,18,23,23,13,13,17,9,14,13,22,28,23,27,24,30,20,25
2063,10,19,23,13,22,24,20,13,24,17,15,19,23,13,14,16,16,20,21,26,21,22,28,27,23,22
2063,11,4,3,1,4,4,4,1,6,1,0,5,4,1,0,2,2,0,1,7,0,1,8,9,3,2
2063,12,0,1,2,1,2,1,0,1,0,0,1,0,1,1,0,1,0,2,3,0,1,2,1,1,0
2064,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2064,2,0,2,2,1,0,0,0,1,2,0,1,0,0,0,2,0,0,2,2,0,1,4,4,2,1
2064,3,8,7,8,10,12,5,0,8,6,7,11,7,5,8,4,9,6,10,11,7,7,13,13,7,8
2064,4,3,2,4,3,3,3,0,3,3,1,2,1,4,3,5,4,0,4,5,7,5,9,10,2,2
2064,5,15,18,16,15,17,15,21,18,12,12,18,13,13,9,6,10,13,14,25,18,17,23,24,18,18
2064,6,21,22,18,18,20,16,22,18,11,13,19,17,14,14,9,16,15,21,27,28,28,27,26,22,25
2064,7,10,10,16,11,12,7,13,6,3,7,8,7,6,9,3,9,15,14,19,21,23,19,18,10,18
2064,8,16,14,17,12,12,9,21,15,7,10,15,10,10,8,1,10,15,14,23,20,22,21,22,14,24
2064,9,12,13,19,15,10,12,26,13,6,13,13,9,15,16,9,19,13,19,27,28,28,20,25,13,20
2064,10,6,9,9,10,10,10,11,8,9,5,6,10,5,8,4,11,11,10,17,8,11,12,15,9,11
2064,11,1,2,2,1,1,1,2,2,1,2,2,0,1,2,2,2,0,1,3,1,2,3,2,2,1
2064,12,2,2,2,2,2,2,0,1,2,0,2,1,1,2,2,2,0,2,3,2,3,4,3,2,1
2065,1,2,2,3,2,3,2,2,3,2,1,2,0,0,1,2,1,0,3,4,0,3,5,2,2,2
2065,2,1,1,1,1,1,1,1,3,2,1,4,0,0,1,2,3,0,1,4,0,1,4,6,1,2
2065,3,7,6,4,6,6,5,4,4,8,4,6,4,2,3,3,5,0,2,8,3,10,13,13,6,3
2065,4,4,8,4,5,5,2,5,7,8,6,6,3,4,5,4,7,4,11,12,10,14,14,13,9,6
2065,5,12,16,17,15,13,13,13,15,17,10,14,9,10,13,6,10,11,17,22,19,25,21,24,16,15
2065,6,10,16,14,9,12,10,12,16,8,9,9,5,10,5,4,5,4,13,23,14,21,22,20,16,15
2065,7,20,20,19,15,11,15,17,19,16,14,16,8,15,7,3,15,16,16,27,20,25,26,28,20,25
2065,8,21,19,23,19,21,16,22,23,13,17,18,12,13,11,10,14,17,20,28,23,29,27,27,19,19
2065,9,21,23,25,21,20,20,23,25,23,25,25,11,23,20,11,21,29,24,28,26,29,29,29,23,26
2065,10,18,16,16,16,16,11,14,17,13,12,18,8,12,7,8,13,11,14,22,18,21,24,23,16,18
2065,11,4,4,4,5,4,3,0,6,3,2,3,0,4,2,3,2,4,3,7,5,7,7,6,4,4
2065,12,1,2,1,0,1,0,2,1,0,1,0,0,0,1,0,0,0,1,3,0,1,5,2,2,2
2066,1,1,3,1,2,2,0,3,3,6,1,3,1,2,1,0,1,0,1,6,0,3,5,8,3,1
2066,2,2,4,2,1,3,3,2,3,2,1,3,2,1,0,1,3,3,1,4,4,4,4,5,4,4
2066,3,4,5,5,4,3,3,1,5,6,3,4,1,1,2,2,7,0,6,5,6,8,6,8,5,3
2066,4,8,10,14,7,9,3,13,9,12,6,10,6,8,9,2,9,7,7,21,9,17,17,20,11,12
2066,5,16,15,19,11,11,13,12,17,11,15,14,7,22,8,6,9,15,14,22,15,23,27,21,15,17
2066,6,19,17,16,16,12,14,13,17,17,15,15,9,22,5,10,12,19,19,22,18,21,24,21,17,16
2066,7,23,21,19,18,20,17,15,27,20,19,21,16,29,9,5,14,15,15,28,19,27,28,28,21,19
2066,8,13,12,15,11,9,8,21,16,13,17,15,6,24,3,4,12,8,12,20,18,26,20,25,12,15
2066,9,24,23,22,22,22,17,15,25,16,25,24,11,29,5,15,19,17,21,30,24,28,29,30,23,27
2066,10,21,20,23,20,19,14,9,22,14,20,16,14,25,3,11,18,17,18,22,19,24,24,26,20,17
2066,11,6,12,5,8,8,9,5,13,5,7,10,7,0,1,1,5,5,7,14,7,12,16,13,12,4
2066,12,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,2,2,0,1,2,1,1,0
2067,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,2,3,3,3,3,0,0
2067,2,5,8,4,1,2,0,2,6,2,2,3,0,0,1,0,0,1,0,7,5,7,11,9,8,4
2067,3,5,3,5,6,2,2,2,3,4,3,3,2,0,3,1,4,0,6,5,5,7,7,6,3,4
2067,4,13,5,10,6,10,3,3,8,12,10,12,6,19,1,3,8,5,9,16,11,18,16,16,5,8
2067,5,7,8,8,8,7,7,4,9,9,8,11,4,15,11,3,3,3,12,16,11,16,13,14,8,9
2067,6,7,3,10,1,4,1,6,8,3,10,7,4,14,9,1,3,7,9,13,16,20,10,11,3,11
2067,7,6,8,8,12,12,8,9,14,6,14,13,7,16,7,4,4,3,12,19,13,23,16,17,8,11
2067,8,8,9,12,9,9,5,4,16,8,8,8,5,15,4,15,4,3,8,16,13,16,16,15,9,14
2067,9,17,16,17,16,19,12,17,17,16,18,15,13,26,5,7,12,11,18,23,22,27,22,24,16,20
2067,10,14,15,17,17,16,12,19,17,17,12,13,13,22,3,12,7,5,14,23,16,22,25,26,15,18
2067,11,4,4,2,5,6,2,1,4,5,3,2,3,8,2,3,2,4,6,6,3,7,11,14,4,0
2067,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,1,1,2,0,1,3,1,1,4,0,0,2,0,2,0,0,1,0,1,4,2,4,3,3,2,0
2068,2,0,4,1,2,3,3,3,3,3,2,1,0,5,1,3,2,0,4,7,5,7,6,9,4,4
2068,3,2,2,2,1,1,1,1,3,2,3,3,2,6,3,1,2,0,5,6,0,5,5,5,2,3
2068,4,6,6,2,4,3,5,5,5,3,4,4,4,10,1,4,5,2,4,10,4,11,10,11,6,4
2068,5,12,13,13,15,12,10,11,12,13,14,11,10,23,8,14,9,7,13,19,15,19,20,22,13,13
2068,6,16,13,13,13,12,13,21,15,9,17,15,8,21,7,8,13,4,13,20,17,24,20,25,13,20
2068,7,22,20,16,16,18,21,16,21,15,21,24,18,30,8,7,9,9,16,28,17,28,27,25,20,18
2068,8,15,20,21,19,18,13,17,18,13,19,15,17,22,3,8,10,13,20,22,21,25,23,26,20,19
2068,9,22,22,22,20,19,18,20,23,12,21,18,16,30,5,13,15,16,19,30,26,30,29,29,22,28
2068,10,13,16,14,15,17,12,21,18,14,12,11,14,21,17,3,6,15,17,21,14,23,25,22,15,17
2068,11,4,10,8,9,8,7,9,10,7,3,2,3,8,3,2,6,5,9,7,2,6,15,14,10,3
2068,12,3,2,2,3,3,2,0,4,2,0,1,3,3,0,2,0,3,1,4,1,2,4,5,2,2
2069,1,3,4,2,4,2,2,2,2,3,3,2,1,3,0,1,1,0,3,3,1,3,4,4,4,3
2069,2,1,7,4,3,5,1,2,4,3,2,2,2,5,2,0,2,0,5,5,1,4,7,8,7,4
2069,3,6,8,4,5,3,4,3,7,7,3,6,4,9,2,3,5,0,4,9,4,11,8,10,8,6
2069,4,16,16,12,11,14,10,11,16,18,19,9,9,26,8,7,10,11,13,24,19,24,25,23,16,19
2069,5,21,20,20,17,21,20,16,24,20,21,18,17,27,5,14,12,14,27,27,26,30,26,28,20,20
2069,6,11,13,8,9,9,8,11,12,11,12,10,4,24,2,3,5,15,9,22,21,25,20,19,13,19
2069,7,14,12,12,13,9,8,11,12,13,15,8,1,23,4,4,7,17,11,19,19,21,19,18,12,16
2069,8,17,14,12,11,12,10,16,17,15,19,15,4,25,5,6,7,8,13,25,24,25,24,22,14,22
2069,9,16,12,18,15,12,10,14,19,16,20,13,12,26,10,11,10,10,21,27,24,25,21,26,12,22
2069,10,14,18,19,20,18,19,14,19,15,13,15,16,21,11,12,14,20,17,22,13,22,25,26,18,14
2069,11,7,12,8,8,9,5,1,9,6,4,7,9,13,3,4,6,6,7,13,7,10,15,13,12,11
2069,12,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0
2070,1,4,1,0,1,1,0,3,3,5,3,4,1,11,0,0,0,0,0,9,4,8,5,5,1,4
2070,2,6,4,5,4,3,3,4,5,4,4,3,3,8,4,5,6,0,6,10,5,7,7,7,4,4
2070,3,3,5,4,4,4,3,6,4,5,5,2,4,8,3,1,6,4,6,8,7,10,7,8,5,5
2070,4,13,15,13,14,13,9,13,14,16,15,10,11,21,4,10,10,16,14,19,13,22,23,25,15,12
2070,5,13,14,16,6,11,7,14,13,12,17,5,6,23,5,2,11,19,14,23,17,26,23,23,14,17
2070,6,12,16,19,17,17,14,19,14,14,20,16,12,22,14,9,9,7,19,22,13,27,22,24,16,17
2070,7,12,12,18,13,12,11,19,16,15,19,13,9,26,8,10,9,6,19,25,27,26,20,25,12,23
2070,8,16,13,11,9,15,12,19,13,9,14,9,9,22,5,4,7,7,9,22,25,24,21,24,13,19
2070,9,15,14,21,16,16,12,20,17,9,21,13,10,21,11,12,13,6,18,20,26,27,19,25,14,14
2070,10,21,21,19,21,23,18,27,23,17,16,19,18,27,19,14,10,19,17,28,19,25,27,28,21,20
2070,11,3,2,2,4,2,4,3,3,0,2,2,2,4,0,0,1,4,1,5,4,5,5,6,2,1
2070,12,1,2,0,1,3,1,0,2,1,1,2,0,3,0,0,0,0,0,3,0,2,4,3,2,0
2071,1,6,4,2,6,7,3,3,8,5,5,5,6,10,0,1,2,5,1,9,4,10,10,12,4,3
2071,2,1,3,2,2,1,0,0,4,1,2,1,2,2,2,0,1,0,3,6,2,2,4,5,3,0
2071,3,14,14,12,12,10,8,14,13,11,15,12,8,19,5,8,10,6,11,17,17,23,20,20,14,12
2071,4,8,5,6,6,4,4,6,7,4,9,5,4,7,4,6,2,4,8,9,9,12,9,12,5,5
2071,5,13,18,15,10,11,12,18,17,17,17,13,7,22,9,11,23,10,14,20,22,25,20,24,18,19
2071,6,10,12,13,13,12,7,10,12,11,15,10,8,18,7,5,20,15,9,18,20,24,18,21,12,17
2071,7,5,6,8,5,8,5,5,9,6,7,6,6,13,4,9,15,3,6,13,13,13,10,13,6,13
2071,8,17,10,13,13,12,7,13,18,9,10,7,10,23,6,8,1,4,8,22,17,21,19,21,10,24
2071,9,20,15,18,18,15,10,20,17,14,12,14,15,26,6,6,4,5,14,25,22,25,25,25,15,22
2071,10,28,23,23,25,28,22,23,28,17,23,16,18,30,16,25,9,24,23,31,24,29,29,31,23,20
2071,11,4,5,5,3,4,4,2,5,2,4,2,4,5,5,3,1,3,4,5,5,5,6,8,5,5
2071,12,1,0,0,1,3,1,3,3,1,2,2,2,5,0,0,0,0,0,5,2,3,4,4,0,2
2072,1,1,1,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,2,1,1,0
2072,2,1,8,2,2,5,2,1,6,3,0,2,4,5,2,2,2,0,1,4,0,2,10,13,8,0
2072,3,6,7,5,3,8,5,4,6,2,5,4,7,8,4,5,5,0,6,8,3,9,11,14,7,2
2072,4,9,5,5,8,5,5,2,6,10,7,5,4,18,4,7,9,0,8,15,8,16,15,17,5,6
2072,5,20,15,15,13,11,12,21,17,13,18,17,4,26,9,6,14,8,19,25,20,28,23,25,15,22
2072,6,10,9,17,11,11,6,16,14,8,12,7,7,17,8,6,12,17,14,18,17,23,15,23,9,17
2072,7,14,12,13,13,11,10,15,13,8,12,9,9,20,7,6,8,4,7,20,16,22,14,21,12,14
2072,8,12,17,15,16,13,13,24,15,14,18,11,11,28,13,7,8,6,14,27,19,29,22,26,17,23
2072,9,15,13,20,10,13,11,16,16,5,16,13,15,24,7,5,10,11,11,24,8,24,21,20,13,17
2072,10,11,11,14,10,11,7,9,11,13,10,12,10,17,7,4,11,6,7,16,11,19,18,18,11,8
2072,11,3,5,7,9,6,3,8,5,6,4,5,4,10,7,5,1,7,8,11,2,12,13,15,5,4
2072,12,4,2,7,5,4,5,6,8,4,4,2,3,7,2,3,4,5,0,9,0,8,8,12,2,0
2073,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2073,2,1,5,3,3,0,3,4,8,6,5,2,2,11,0,0,6,0,4,10,7,13,10,11,5,5
2073,3,9,9,13,11,8,5,5,15,7,5,4,8,14,6,10,10,5,12,17,12,15,20,20,9,8
2073,4,5,3,5,5,4,5,7,5,4,5,2,4,10,3,0,6,3,7,9,7,11,10,11,3,7
2073,5,16,15,14,13,13,8,10,14,8,15,7,11,21,5,17,8,7,8,22,19,22,22,22,15,15
2073,6,12,14,18,12,12,10,17,13,15,14,11,9,21,8,6,8,6,13,20,22,23,19,20,14,19
2073,7,21,20,16,14,19,19,24,20,16,17,14,16,26,9,21,12,13,11,26,18,27,25,25,20,20
2073,8,11,10,12,12,13,8,18,13,17,17,12,9,24,4,3,9,9,10,24,19,27,18,23,10,21
2073,9,13,20,20,16,19,15,17,20,17,19,14,12,20,9,21,11,15,0,21,0,26,22,25,20,0
2073,10,15,13,15,16,20,25,11,17,12,13,19,2,23,14,20,11,9,15,24,15,23,26,22,13,14
2073,11,2,4,0,0,2,6,1,2,1,1,2,0,6,0,2,0,0,0,6,0,4,6,3,4,1
2073,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,1,2,4,3,4,3,4,2,4,5,5,5,2,11,2,0,2,0,2,9,5,10,8,7,4,4
2074,2,3,4,1,5,4,4,1,6,2,1,3,5,6,4,0,1,0,2,8,1,3,8,8,4,4
2074,3,4,3,4,5,4,0,3,4,2,2,2,1,8,2,0,3,0,5,8,0,5,8,7,3,3
2074,4,2,5,3,4,3,2,2,2,6,5,3,1,10,2,0,5,0,2,7,6,9,9,6,5,4
2074,5,12,15,13,13,12,13,12,16,11,17,10,7,22,7,20,9,11,19,22,15,24,20,20,15,12
2074,6,17,16,13,9,12,13,16,17,11,18,12,9,25,9,19,6,8,11,25,19,24,22,22,16,22
2074,7,5,13,15,14,7,7,17,12,13,14,3,5,23,8,17,8,6,13,21,23,27,19,28,13,19
2074,8,8,11,15,11,11,8,15,12,16,16,8,6,24,6,19,4,6,14,23,22,24,24,27,18,19
2074,9,20,25,19,19,23,19,19,21,18,12,18,23,28,9,0,8,20,17,27,20,28,28,28,27,20
2074,10,7,13,5,9,11,9,12,11,8,6,8,9,15,4,0,1,3,4,15,9,15,15,13,12,10
2074,11,0,1,1,1,3,1,1,2,4,2,2,3,5,1,0,0,0,1,4,0,3,4,3,3,2
